,balance,stock,label
6170,772000000,34000000,diamond
6171,608000000,47333333,diamond
6172,600000000,43333333,diamond
6173,688000000,80000000,vip
6174,276000000,30500000,normal
6175,708000000,42666666,diamond
6176,266000000,20500000,normal
6177,280000000,22000000,normal
6178,246000000,34500000,normal
6179,784000000,79000000,vip
6180,732000000,36666666,diamond
6181,656000000,49333333,diamond
6182,740000000,34666666,diamond
6183,732000000,71000000,vip
6184,732000000,23333333,diamond
6185,240000000,18000000,normal
6186,240000000,23000000,normal
6187,748000000,38666666,diamond
6188,248000000,26000000,normal
6189,256000000,20000000,normal
6190,252000000,34500000,normal
6191,272000000,25000000,normal
6192,596000000,40666666,diamond
6193,712000000,48000000,diamond
6194,584000000,48000000,diamond
6195,244000000,36500000,normal
6196,752000000,31333333,diamond
6197,744000000,35333333,diamond
6198,728000000,41333333,diamond
6199,592000000,44000000,diamond
6200,664000000,30666666,diamond
6201,244000000,26500000,normal
6202,268000000,33000000,normal
6203,708000000,39333333,diamond
6204,262000000,20500000,normal
6205,796000000,58000000,vip
6206,268000000,25000000,normal
6207,278000000,30000000,normal
6208,684000000,38666666,diamond
6209,608000000,53333333,diamond
6210,274000000,30000000,normal
6211,592000000,35333333,diamond
6212,640000000,50000000,diamond
6213,776000000,67000000,vip
6214,256000000,22000000,normal
6215,616000000,50000000,diamond
6216,604000000,38666666,diamond
6217,572000000,40000000,diamond
6218,584000000,50000000,diamond
6219,716000000,46000000,diamond
6220,800000000,72000000,vip
6221,308000000,22500000,normal
6222,676000000,51333333,diamond
6223,624000000,53333333,diamond
6224,254000000,19000000,normal
6225,684000000,50000000,diamond
6226,792000000,76000000,vip
6227,716000000,46000000,diamond
6228,724000000,44666666,diamond
6229,620000000,32000000,diamond
6230,272000000,29500000,normal
6231,780000000,28000000,diamond
6232,604000000,46666666,diamond
6233,636000000,41333333,diamond
6234,792000000,56000000,vip
6235,680000000,26000000,diamond
6236,608000000,48666666,diamond
6237,716000000,42666666,diamond
6238,652000000,34666666,diamond
6239,632000000,34666666,diamond
6240,278000000,24500000,normal
6241,740000000,28666666,diamond
6242,584000000,40000000,diamond
6243,764000000,28666666,diamond
6244,652000000,52666666,diamond
6245,276000000,30000000,normal
6246,266000000,30000000,normal
6247,274000000,30500000,normal
6248,296000000,19000000,normal
6249,668000000,24000000,diamond
6250,248000000,28500000,normal
6251,704000000,41333333,diamond
6252,616000000,36666666,diamond
6253,680000000,39333333,diamond
6254,248000000,26500000,normal
6255,290000000,19000000,normal
6256,648000000,28666666,diamond
6257,676000000,38000000,diamond
6258,284000000,28000000,normal
6259,632000000,32000000,diamond
6260,254000000,21000000,normal
6261,616000000,48000000,diamond
6262,724000000,73000000,vip
6263,780000000,73000000,vip
6264,258000000,28500000,normal
6265,752000000,32000000,diamond
6266,280000000,21500000,normal
6267,712000000,35333333,diamond
6268,696000000,35333333,diamond
6269,244000000,31000000,normal
6270,664000000,28666666,diamond
6271,752000000,35333333,diamond
6272,732000000,41333333,diamond
6273,620000000,37333333,diamond
6274,724000000,75000000,vip
6275,640000000,36000000,diamond
6276,672000000,28000000,diamond
6277,600000000,40666666,diamond
6278,274000000,26500000,normal
6279,616000000,48666666,diamond
6280,776000000,63000000,vip
6281,572000000,40000000,diamond
6282,248000000,31500000,normal
6283,724000000,32000000,diamond
6284,668000000,40000000,diamond
6285,250000000,34000000,normal
6286,268000000,25000000,normal
6287,736000000,78000000,vip
6288,660000000,30000000,diamond
6289,248000000,21000000,normal
6290,266000000,21500000,normal
6291,640000000,30000000,diamond
6292,740000000,30666666,diamond
6293,262000000,33000000,normal
6294,254000000,32500000,normal
6295,604000000,50000000,diamond
6296,604000000,48666666,diamond
6297,286000000,18500000,normal
6298,764000000,67000000,vip
6299,704000000,24666666,diamond
6300,596000000,38000000,diamond
6301,760000000,26666666,diamond
6302,668000000,32666666,diamond
6303,604000000,49333333,diamond
6304,310000000,20500000,normal
6305,268000000,32500000,normal
6306,258000000,25000000,normal
6307,250000000,32500000,normal
6308,652000000,45333333,diamond
6309,572000000,42666666,diamond
6310,636000000,48000000,diamond
6311,632000000,42666666,diamond
6312,580000000,42666666,diamond
6313,252000000,32500000,normal
6314,748000000,34666666,diamond
6315,258000000,23500000,normal
6316,256000000,29000000,normal
6317,648000000,42666666,diamond
6318,310000000,17500000,normal
6319,800000000,66000000,vip
6320,248000000,33500000,normal
6321,760000000,30000000,diamond
6322,736000000,71000000,vip
6323,640000000,44666666,diamond
6324,292000000,24000000,normal
6325,680000000,44000000,diamond
6326,632000000,41333333,diamond
6327,278000000,21500000,normal
6328,668000000,38666666,diamond
6329,692000000,37333333,diamond
6330,796000000,69000000,vip
6331,284000000,19000000,normal
6332,266000000,19000000,normal
6333,628000000,37333333,diamond
6334,644000000,31333333,diamond
6335,262000000,19000000,normal
6336,800000000,52000000,vip
6337,294000000,26500000,normal
6338,288000000,28000000,normal
6339,756000000,38666666,diamond
6340,784000000,65000000,vip
6341,308000000,18500000,normal
6342,800000000,72000000,vip
6343,600000000,44000000,diamond
6344,248000000,22000000,normal
6345,306000000,22500000,normal
6346,768000000,29333333,diamond
6347,564000000,40666666,diamond
6348,556000000,50000000,diamond
6349,298000000,25500000,normal
6350,588000000,40000000,diamond
6351,290000000,23500000,normal
6352,728000000,44666666,diamond
6353,720000000,23333333,diamond
6354,656000000,26666666,diamond
6355,296000000,23000000,normal
6356,628000000,29333333,diamond
6357,276000000,19000000,normal
6358,310000000,18500000,normal
6359,252000000,23000000,normal
6360,624000000,41333333,diamond
6361,752000000,72000000,vip
6362,288000000,20500000,normal
6363,268000000,32500000,normal
6364,720000000,46000000,diamond
6365,278000000,26000000,normal
6366,684000000,30666666,diamond
6367,620000000,30666666,diamond
6368,764000000,68000000,vip
6369,256000000,21000000,normal
6370,258000000,19500000,normal
6371,800000000,69000000,vip
6372,282000000,22500000,normal
6373,240000000,26000000,normal
6374,668000000,31333333,diamond
6375,640000000,48666666,diamond
6376,624000000,36666666,diamond
6377,800000000,33333333,diamond
6378,242000000,24500000,normal
6379,262000000,18500000,normal
6380,692000000,26000000,diamond
6381,768000000,28000000,diamond
6382,290000000,19000000,normal
6383,272000000,23000000,normal
6384,684000000,48000000,diamond
6385,580000000,42000000,diamond
6386,544000000,49333333,diamond
6387,620000000,38000000,diamond
6388,764000000,67000000,vip
6389,242000000,29000000,normal
6390,648000000,46000000,diamond
6391,764000000,28666666,diamond
6392,608000000,53333333,diamond
6393,644000000,40000000,diamond
6394,272000000,31000000,normal
6395,620000000,34000000,diamond
6396,756000000,38666666,diamond
6397,736000000,26000000,diamond
6398,252000000,35500000,normal
6399,664000000,50666666,diamond
6400,640000000,51333333,diamond
6401,684000000,50666666,diamond
6402,288000000,23500000,normal
6403,604000000,48666666,diamond
6404,296000000,19500000,normal
6405,254000000,34500000,normal
6406,262000000,24500000,normal
6407,292000000,25000000,normal
6408,728000000,36666666,diamond
6409,648000000,39333333,diamond
6410,584000000,46000000,diamond
6411,724000000,30000000,diamond
6412,248000000,36500000,normal
6413,756000000,69000000,vip
6414,270000000,26000000,normal
6415,700000000,29333333,diamond
6416,282000000,20000000,normal
6417,676000000,24000000,diamond
6418,668000000,38666666,diamond
6419,258000000,30000000,normal
6420,532000000,47333333,diamond
6421,608000000,41333333,diamond
6422,792000000,53000000,vip
6423,620000000,32000000,diamond
6424,696000000,38666666,diamond
6425,760000000,67000000,vip
6426,620000000,36666666,diamond
6427,780000000,36000000,diamond
6428,788000000,58000000,vip
6429,800000000,61000000,vip
6430,656000000,38666666,diamond
6431,248000000,18000000,normal
6432,266000000,22000000,normal
6433,724000000,72000000,vip
6434,692000000,80000000,vip
6435,716000000,47333333,diamond
6436,580000000,47333333,diamond
6437,280000000,26000000,normal
6438,684000000,28666666,diamond
6439,640000000,45333333,diamond
6440,286000000,28000000,normal
6441,240000000,37500000,normal
6442,296000000,18500000,normal
6443,712000000,75000000,vip
6444,660000000,40666666,diamond
6445,282000000,23000000,normal
6446,298000000,19000000,normal
6447,684000000,52666666,diamond
6448,776000000,34000000,diamond
6449,272000000,22000000,normal
6450,318000000,20000000,normal
6451,740000000,35333333,diamond
6452,676000000,40000000,diamond
6453,584000000,45333333,diamond
6454,244000000,37500000,normal
6455,752000000,28000000,diamond
6456,776000000,30666666,diamond
6457,632000000,36666666,diamond
6458,672000000,46666666,diamond
6459,612000000,50000000,diamond
6460,628000000,50000000,diamond
6461,664000000,42000000,diamond
6462,680000000,51333333,diamond
6463,254000000,23500000,normal
6464,672000000,24666666,diamond
6465,764000000,69000000,vip
6466,764000000,29333333,diamond
6467,760000000,33333333,diamond
6468,304000000,24000000,normal
6469,552000000,49333333,diamond
6470,248000000,26000000,normal
6471,748000000,27333333,diamond
6472,700000000,35333333,diamond
6473,668000000,52000000,diamond
6474,784000000,70000000,vip
6475,708000000,39333333,diamond
6476,656000000,42666666,diamond
6477,744000000,30000000,diamond
6478,764000000,34000000,diamond
6479,636000000,35333333,diamond
6480,692000000,27333333,diamond
6481,636000000,42000000,diamond
6482,684000000,42666666,diamond
6483,272000000,26000000,normal
6484,294000000,24000000,normal
6485,676000000,26666666,diamond
6486,700000000,80000000,vip
6487,600000000,52000000,diamond
6488,752000000,70000000,vip
6489,800000000,63000000,vip
6490,668000000,36666666,diamond
6491,784000000,75000000,vip
6492,262000000,19000000,normal
6493,288000000,24500000,normal
6494,712000000,46000000,diamond
6495,248000000,34000000,normal
6496,248000000,18000000,normal
6497,676000000,27333333,diamond
6498,248000000,27000000,normal
6499,788000000,79000000,vip
6500,294000000,26000000,normal
6501,288000000,27500000,normal
6502,608000000,52666666,diamond
6503,728000000,40000000,diamond
6504,672000000,40666666,diamond
6505,796000000,74000000,vip
6506,584000000,44666666,diamond
6507,652000000,34000000,diamond
6508,636000000,42666666,diamond
6509,644000000,34000000,diamond
6510,772000000,24666666,diamond
6511,720000000,32000000,diamond
6512,608000000,48666666,diamond
6513,316000000,19500000,normal
6514,680000000,46000000,diamond
6515,628000000,37333333,diamond
6516,544000000,44000000,diamond
6517,266000000,26000000,normal
6518,278000000,18500000,normal
6519,636000000,38666666,diamond
6520,736000000,42000000,diamond
6521,712000000,77000000,vip
6522,716000000,38000000,diamond
6523,708000000,47333333,diamond
6524,720000000,30666666,diamond
6525,708000000,38666666,diamond
6526,756000000,24666666,diamond
6527,290000000,19000000,normal
6528,612000000,34666666,diamond
6529,780000000,75000000,vip
6530,636000000,32666666,diamond
6531,620000000,36000000,diamond
6532,692000000,35333333,diamond
6533,748000000,80000000,vip
6534,320000000,19500000,normal
6535,740000000,78000000,vip
6536,700000000,36000000,diamond
6537,668000000,28000000,diamond
6538,564000000,44000000,diamond
6539,264000000,24500000,normal
6540,310000000,18000000,normal
6541,632000000,32666666,diamond
6542,616000000,41333333,diamond
6543,252000000,26000000,normal
6544,260000000,24500000,normal
6545,708000000,78000000,vip
6546,644000000,50666666,diamond
6547,664000000,38666666,diamond
6548,704000000,23333333,diamond
6549,612000000,40666666,diamond
6550,672000000,36666666,diamond
6551,548000000,46000000,diamond
6552,760000000,23333333,diamond
6553,632000000,47333333,diamond
6554,752000000,30666666,diamond
6555,640000000,40000000,diamond
6556,644000000,28666666,diamond
6557,248000000,30500000,normal
6558,680000000,34666666,diamond
6559,724000000,26666666,diamond
6560,728000000,28666666,diamond
6561,736000000,29333333,diamond
6562,716000000,31333333,diamond
6563,564000000,48000000,diamond
6564,254000000,22500000,normal
6565,512000000,48666666,diamond
6566,768000000,25333333,diamond
6567,274000000,18000000,normal
6568,256000000,26500000,normal
6569,680000000,24000000,diamond
6570,696000000,39333333,diamond
6571,752000000,31333333,diamond
6572,724000000,34000000,diamond
6573,740000000,24666666,diamond
6574,262000000,27000000,normal
6575,256000000,33000000,normal
6576,680000000,25333333,diamond
6577,652000000,26000000,diamond
6578,600000000,50000000,diamond
6579,256000000,19000000,normal
6580,696000000,48666666,diamond
6581,736000000,79000000,vip
6582,780000000,23333333,diamond
6583,644000000,40000000,diamond
6584,604000000,50000000,diamond
6585,576000000,52666666,diamond
6586,266000000,24500000,normal
6587,600000000,38666666,diamond
6588,704000000,33333333,diamond
6589,756000000,77000000,vip
6590,716000000,36000000,diamond
6591,676000000,26666666,diamond
6592,596000000,53333333,diamond
6593,768000000,32000000,diamond
6594,680000000,24000000,diamond
6595,310000000,21500000,normal
6596,580000000,51333333,diamond
6597,240000000,38500000,normal
6598,684000000,31333333,diamond
6599,632000000,52000000,diamond
6600,696000000,41333333,diamond
6601,262000000,24000000,normal
6602,552000000,44666666,diamond
6603,270000000,26500000,normal
6604,684000000,30000000,diamond
6605,254000000,21500000,normal
6606,248000000,23000000,normal
6607,772000000,62000000,vip
6608,724000000,36000000,diamond
6609,784000000,25333333,diamond
6610,516000000,49333333,diamond
6611,544000000,47333333,diamond
6612,800000000,73000000,vip
6613,588000000,39333333,diamond
6614,284000000,26000000,normal
6615,256000000,29000000,normal
6616,632000000,52666666,diamond
6617,648000000,34666666,diamond
6618,712000000,48000000,diamond
6619,748000000,67000000,vip
6620,246000000,29000000,normal
6621,720000000,32666666,diamond
6622,628000000,37333333,diamond
6623,248000000,30000000,normal
6624,294000000,18000000,normal
6625,636000000,47333333,diamond
6626,740000000,34000000,diamond
6627,692000000,37333333,diamond
6628,636000000,50666666,diamond
6629,604000000,48666666,diamond
6630,656000000,44666666,diamond
6631,668000000,45333333,diamond
6632,508000000,52000000,diamond
6633,736000000,28666666,diamond
6634,242000000,32000000,normal
6635,772000000,65000000,vip
6636,264000000,29000000,normal
6637,258000000,26500000,normal
6638,564000000,46666666,diamond
6639,276000000,26000000,normal
6640,266000000,30500000,normal
6641,664000000,42666666,diamond
6642,800000000,31333333,diamond
6643,676000000,31333333,diamond
6644,248000000,36500000,normal
6645,304000000,17500000,normal
6646,788000000,54000000,vip
6647,286000000,18500000,normal
6648,246000000,20000000,normal
6649,740000000,38666666,diamond
6650,240000000,21000000,normal
